"","Authors","Title","Year","Source","grp"
"32493","Pamenter, M.E., Dzal, Y.A., Milsom, W.K.","adenosine receptors mediate the hypoxic ventilatory response but not the hypoxic metabolic response in the naked mole rat during acute hypoxia",2015,"Proceedings. Biological sciences","An_T_primary"
"32494","Lemieux, C.L., Long, A.S., Lambert, I.B., Lundstedt, S., Tysklind, M., White, P.A.","in vitro mammalian mutagenicity of complex polycyclic aromatic hydrocarbon mixtures in contaminated soils",2015,"Environmental Science and Technology","An_T_primary"
"32495","Agarwal, V., Li, J., Rahman, I., Borgen, M., Aluwihare, L.I., Biggs, J.S., Paul, V.J., Moore, B.S.","complexity of naturally produced polybrominated diphenyl ethers revealed via mass spectrometry",2015,"Environmental Science and Technology","An_T_primary"
"32497","Castellanos, P., del Olmo, E., Fernández-Santos, M.R., Rodríguez-Estival, J., Garde, J.J., Mateo, R.","increased chromatin fragmentation and reduced acrosome integrity in spermatozoa of red deer from lead polluted sites",2015,"Science of the Total Environment","An_T_primary"
"32499","Rose, H., Wang, T., van Dijk, J., Morgan, E.R.","gloworm-fl: a simulation model of the effects of climate and climate change on the free-living stages of gastro-intestinal nematode parasites of ruminants",2015,"Ecological Modelling","An_T_primary"
"32501","Fanaian, S., Graas, S., Jiang, Y., van der Zaag, P.","an ecological economic assessment of flow regimes in a hydropower dominated river basin: the case of the lower zambezi river, mozambique",2015,"Science of the Total Environment","An_T_primary"
"32512","Aiello, B.R., Iriarte-Diaz, J., Blob, R.W., Butcher, M.T., Carrano, M.T., Espinoza, N.R., Main, R.P., Ross, C.F.","bone strain magnitude is correlated with bone strain rate in tetrapods: implications for models of mechanotransduction",2015,"Proceedings of the Royal Society B: Biological Sciences","An_T_primary"
"32513","Bateman, H.L., Stromberg, J.C., Banville, M.J., Makings, E., Scott, B.D., Suchy, A., Wolkis, D.","novel water sources restore plant and animal communities along an urban river",2015,"Ecohydrology","An_T_primary"
"32517","Craig, M.D., Stokes, V.L., Stj Hardy, G.E., Hobbs, R.J.","edge effects across boundaries between natural and restored jarrah (eucalyptus marginata) forests in south-western australia",2015,"Austral Ecology","An_T_primary"
"32520","Leung, Y.-M.B., Morgan, K.J., White, B.J., Ward, J.M., Chilvers, B.L.","washing oiled marine birds in new zealand - do we have a detergent that can be used?",2015,"New Zealand Journal of Marine and Freshwater Research","An_T_primary"
"32524","Mata, C., Bencini, R., Chambers, B.K., Malo, J.E.","predator-prey interactions at wildlife crossing structures: between myth and reality",2015,"Handbook of Road Ecology","An_T_primary"
"32526","Olson, E.R., Stenglein, J.L., Shelley, V., Rissman, A.R., Browne-Nuñez, C., Voyles, Z., Wydeven, A.P., Van Deelen, T.","pendulum swings in wolf management led to conflict, illegal kills, and a legislated wolf hunt",2015,"Conservation Letters","An_T_primary"
"32534","Kendrick, S.W., Porneluzi, P.A., Iii, F.R.T., Morris, D.L., Haslerig, J.M., Faaborg, J.","stand-level bird response to experimental forest management in the missouri ozarks",2015,"Journal of Wildlife Management","An_T_primary"
"32538","Green, D.S., Roloff, G.J., Heath, B.R., Holekamp, K.E.","temporal dynamics of the reponses by african mammals to prescribed fire",2015,"Journal of Wildlife Management","An_T_primary"
"32540","Huver, J.R., Koprivnikar, J., Johnson, P.T.J., Whyard, S.","development and application of an edna method to detect and quantify a pathogenic parasite in aquatic ecosystems",2015,"Ecological Applications","An_T_primary"
"32545","Giljohann, K.M., McCarthy, M.A., Kelly, L.T., Regan, T.J.","choice of biodiversity index drives optimal fire management decisions",2015,"Ecological Applications","An_T_primary"
"32546","Seamans, T.W., Blackwell, B.F., Bernhardt, G.E., Potter, D.A.","assessing chemical control of earthworms at airports",2015,"Wildlife Society Bulletin","An_T_primary"
"32549","Lapeyre, R.","wildlife conservation without financial viability? the potential for payments for dispersal areas' services in namibia",2015,"Animal Conservation","An_T_primary"
"32552","Liu, C., Ding, Z.F., Ding, P.","seasonal changes in sensitivity of bird guilds to habitat fragmentation on land- bridge islands in the thousand island lake, china",2015,"Shengtai Xuebao/ Acta Ecologica Sinica","An_T_primary"
"32554","Sponarski, C.C., Vaske, J.J., Bath, A.J.","differences in management action acceptability for coyotes in a national park",2015,"Wildlife Society Bulletin","An_T_primary"
"32555","Langwig, K.E., Voyles, J., Wilber, M.Q., Frick, W.F., Murray, K.A., Bolker, B.M., Collins, J.P., Cheng, T.L., Fisher, M.C., Hoyt, J.R., Lindner, D.L., McCallum, H.I., Puschendorf, R., Rosenblum, E.B., Toothman, M., Willis, C.K.R., Briggs, C.J., Kilpatrick, A.M.","context-dependent conservation responses to emerging wildlife diseases",2015,"Frontiers in Ecology and the Environment","An_T_primary"
"32574","Bredin, Y.K., Lindhjem, H., van Dijk, J., Linnell, J.D.C.","mapping value plurality towards ecosystem services in the case of norwegian wildlife management: a q analysis",2015,"Ecological Economics","An_T_primary"
"32580","Brooke, J.M., Peters, D.C., Unger, A.M., Tanner, E.P., Harper, C.A., Keyser, P.D., Clark, J.D., Morgan, J.J.","habitat manipulation influences northern bobwhite resource selection on a reclaimed surface mine",2015,"Journal of Wildlife Management","An_T_primary"
"32584","Pirotta, E., Merchant, N.D., Thompson, P.M., Barton, T.R., Lusseau, D.","quantifying the effect of boat disturbance on bottlenose dolphin foraging activity",2015,"Biological Conservation","An_T_primary"
"32594","Stonehouse, K.F., Shipley, L.A., Lowe, J., Atamian, M.T., Swanson, M.E., Schroeder, M.A.","habitat selection and use by sympatric, translocated greater sage-grouse and columbian sharp-tailed grouse",2015,"Journal of Wildlife Management","An_T_primary"
"32595","Paprocki, N., Glenn, N.F., Atkinson, E.C., Strickler, K.M., Watson, C., Heath, J.A.","changing habitat use associated with distributional shifts of wintering raptors",2015,"Journal of Wildlife Management","An_T_primary"
"32600","Nieto, S., Flombaum, P., Garbulsky, M.F.","can temporal and spatial ndvi predict regional bird-species richness?",2015,"Global Ecology and Conservation","An_T_primary"
"32603","Long, J., Nelson, T.","home sange and habitat analysis using dynamic time geography",2015,"Journal of Wildlife Management","An_T_primary"
"32607","Liu, Z., Jiang, Z., Li, C., Fang, H., Ping, X., Luo, Z., Tang, S., Li, L., Meng, Z., Zeng, Y.","public attitude toward tiger farming and tiger conservation in beijing, china",2015,"Animal Conservation","An_T_primary"
"32617","Lajmanovich, R.C., Junges, C.M., Cabagna-Zenklusen, M.C., Attademo, A.M., Peltzer, P.M., Maglianese, M., Márquez, V.E., Beccaria, A.J.","toxicity of bacillus thuringiensis var. israelensis in aqueous suspension on the south american common frog leptodactylus latrans (anura: leptodactylidae) tadpoles",2015,"Environmental Research","An_T_primary"
"32626","Sebastián, O.S., Pujol-Buxó, E., Garriga, N., Richter-Boix, Á., Llorente, G.A.","differential trophic traits between invasive and native anuran tadpoles",2015,"Aquatic Invasions","An_T_primary"
"32633","Wolff, S.E., Veldhoen, N., Helbing, C.C., Ramirez, C.A., Malpas, J.M., Propper, C.R.","estrogenic environmental contaminants alter the mrna abundance profiles of genes involved in gonadal differentiation of the american bullfrog",2015,"Science of the Total Environment","An_T_primary"
"32643","Tsehaye, I., Jones, M.L., Irwin, B.J., Fielder, D.G., Breck, J.E., Luukkonen, D.R.","a predictive model to inform adaptive management of double-crested cormorants and fisheries in michigan",2015,"Natural Resource Modeling","An_T_primary"
"32647","Medeiros, H.R., Bochio, G.M., Ribeiro, M.C., Torezan, J.M., dos Anjos, L.","combining plant and bird data increases the accuracy of an index of biotic integrity to assess conservation levels of tropical forest fragments",2015,"Journal for Nature Conservation","An_T_primary"
"32653","Jachowski, D.S., Kesler, D.C., Steen, D.A., Walters, J.R.","redefining baselines in endangered species recovery",2015,"Journal of Wildlife Management","An_T_primary"
"32666","Mendonça, A.F., Armond, T., Camargo, A.C.L., Camargo, N.F., Ribeiro, J.F., Zangrandi, P.L., Vieira, E.M.","effects of an extensive fire on arboreal small mammal populations in a neotropical savanna woodland",2015,"Journal of Mammalogy","An_T_primary"
"32667","Fisher, J.L., Peterson, W.T., Rykaczewski, R.R.","the impact of el niño events on the pelagic food chain in the northern california current",2015,"Global Change Biology","An_T_primary"
"32672","Whisson, D.A., Weston, M.A., Shannon, K.","home range, habitat use and movements by the little raven (corvus mellori) in a coastal peri-urban landscape",2015,"Wildlife Research","An_T_primary"
"32680","van Rooyen, M.W., Le Roux, A., Geldenhuys, C., van Rooyen, N., Broodryk, N.L., van der Merwe, H.","long-term vegetation dynamics (40 yr) in the succulent karoo, south africa: effects of rainfall and grazing",2015,"Applied Vegetation Science","An_T_primary"
"32683","Mahoney, S.P., Vahldiek, P., Soulliere, C.E.","private land: conservation’s new frontier in america",2015,"International Journal of Environmental Studies","An_T_primary"
"32685","Bertorelle, G., Bruford, M.W., Hauffe, H.C., Rizzoli, A., Vernesi, C.","population genetics for animal conservation",2015,"Population Genetics for Animal Conservation","An_T_primary"
"32686","Poulos, H.","fire in the northeast: learning from the past, planning for the future",2015,"Journal of Sustainable Forestry","An_T_primary"
"32694","Coltrane, J.A., Farley, S., Saalfeld, D., Battle, D., Carnahan, T., Teisberg, J.","evaluation of dexmedetomidine, tiletamine, and zolazepam for the immobilization of black bears",2015,"Wildlife Society Bulletin","An_T_primary"
"32706","García-Feria, L.M., Ureña-Aranda, C.A., Espinosa de los Monteros, A.","minimally invasive blood sampling method for genetic studies on gopherus tortoises | método de extracción de sangre mínimamente invasivo para estudios genéticos en tortugas terrestres del género gopherus",2015,"Animal Biodiversity and Conservation","An_T_primary"
"32722","Sopinka, N.M., Patterson, L.D., Redfern, J.C., Pleizier, N.K., Belanger, C.B., Midwood, J.D., Crossin, G.T., Cooke, S.J.","manipulating glucocorticoids in wild animals: basic and applied perspectives",2015,"Conservation Physiology","An_T_primary"
"32737","Cardoni, D.A., Isacch, J.P., Iribarne, O.","avian responses to varying intensity of cattle production in spartina densiflora saltmarshes of south-eastern south america",2015,"Emu","An_T_primary"
"32738","Sebastián-González, E., Botella, F., Ovaskainen, O., Delgado, A., Sánchez-Zapata, J.A.","artificial irrigation ponds and sea coast as foraging habitat for larids breeding in protected wetlands",2015,"Marine and Freshwater Research","An_T_primary"
"32739","Garcia, T.S., Rowe, J.C., Doyle, J.B.","a tad too high: sensitivity to uv-b radiation may limit invasion potential of american bullfrogs (lithobates catesbeianus) in the pacific northwest invasion range",2015,"Aquatic Invasions","An_T_primary"
"32740","Richardson, J.S., Sato, T.","resource subsidy flows across freshwater-terrestrial boundaries and influence on processes linking adjacent ecosystems",2015,"Ecohydrology","An_T_primary"
"32757","Valencia-Cuevas, L., Tovar-Sánchez, E.","oak canopy arthropod communities: which factors shape its structure?",2015,"Revista Chilena de Historia Natural","An_T_primary"
"32766","Ranglack, D.H., Durham, S., du Toit, J.T.","competition on the range: science vs. perception in a bison-cattle conflict in the western usa",2015,"Journal of Applied Ecology","An_T_primary"
"32770","Lian, M., Lv, S.D., He, Y.L., Zhou, J.S., Jiang, Y.F., Meng, Q.X.","the anti-obesity effect of instant pu-erh green tea in mice with hydrogenated oil diet-induced obesity",2015,"Resources, Environment and Engineering - Proceedings of the 2014 Technical Congress on Resources, Environment and Engineering, CREE 2014","An_T_primary"
"32789","Dubey, S., Christe, P., Formenti, V., Staub, E., Schuerch, J., Glaizot, O., Ursenbacher, S.","introduced freshwater blenny influences the diet and body condition of the invasive dice snake in lake geneva",2015,"Journal of Wildlife Management","An_T_primary"
"32790","Ditmer, M.A., Burk, T.E., Garshelis, D.L.","do innate food preferences and learning affect crop raiding by american black bears?",2015,"Ursus","An_T_primary"
"32792","Treby, D.L., Castley, J.G.","distribution and abundance of hollow-bearing trees in urban forest fragments",2015,"Urban Forestry and Urban Greening","An_T_primary"
"32800","Javeline, D., Hellmann, J.J., McLachlan, J.S., Sax, D.F., Schwartz, M.W., Cornejo, R.C.","expert opinion on extinction risk and climate change adaptation for biodiversity",2015,"Elementa","An_T_primary"
"32801","Aburto-Oropeza, O., Ezcurra, E., Moxley, J., Sánchez-Rodríguez, A., Mascareñas-Osorio, I., Sánchez-Ortiz, C., Erisman, B., Ricketts, T.","a framework to assess the health of rocky reefs linking geomorphology, community assemblage, and fish biomass",2015,"Ecological Indicators","An_T_primary"
