"","Authors","Title","Year","Source","grp"
"34780","Cusick, K.D., Minkin, S.C., Dodani, S.C., Chang, C.J., Wilhelm, S.W., Sayler, G.S.","inhibition of copper uptake in yeast reveals the copper transporter ctr1p as a potential molecular target of saxitoxin",2012,"Environmental Science and Technology","A_D_primary"
"34789","Wyckoff, A.C., Henke, S.E., Campbell, T.A., Hewitt, D.G., Vercauteren, K.C.","movement and habitat use of feral swine near domestic swine facilities",2012,"Wildlife Society Bulletin","A_D_primary"
"34792","Gedeon, C.I., Boross, G., Németh, A., Altbäcker, V.","release site manipulation to favour european ground squirrel spermophilus citellus translocations: translocation and habitat manipulation",2012,"Wildlife Biology","A_D_primary"
"34793","Bastien, N.R.P., Arthur, S., Mcloughlin, M.J.","valuing amenity: public perceptions of sustainable drainage systems ponds",2012,"Water and Environment Journal","A_D_primary"
"34794","Cohen, B.S., Osborn, D.A., Gallagher, G.R., Warren, R.J., Miller, K.V.","an automated device for training white-tailed deer to visual stimuli",2012,"Wildlife Society Bulletin","A_D_primary"
"34799","Dye, M.P., Demarais, S., Strickland, B.K., Jones, P.D., McDonald, C.G., Prochaska, D.F.","factors affecting conception date variation in white-tailed deer",2012,"Wildlife Society Bulletin","A_D_primary"
"34813","Numa, C., Verdú, J.R., Rueda, C., Galante, E.","comparing dung beetle species assemblages between protected areas and adjacent pasturelands in a mediterranean savanna landscape",2012,"Rangeland Ecology and Management","A_D_primary"
"34818","Brzezi?ski, M., Natorff, M., Zalewski, A., Z?mihorski, M.","numerical and behavioral responses of waterfowl to the invasive american mink: a conservation paradox",2012,"Biological Conservation","A_D_primary"
"34820","Hansen, M.J., Adamsen, A.P.S., Pedersen, P., Feilberg, A.","prediction of odor from pig production based on chemical odorants",2012,"Journal of Environmental Quality","A_D_primary"
"34824","Komoroske, L.M., Lewison, R.L., Seminoff, J.A., Deustchman, D.D., Deheyn, D.D.","trace metals in an urbanized estuarine sea turtle food web in san diego bay, ca",2012,"Science of the Total Environment","A_D_primary"
"34831","Champagnon, J., Guillemain, M., Elmberg, J., Massez, G., Cavallo, F., Gauthier-Clerc, M.","low survival after release into the wild: assessing ""the burden of captivity"" on mallard physiology and behaviour",2012,"European Journal of Wildlife Research","A_D_primary"
"34832","Valentine, L.E., Schwarzkopf, L., Johnson, C.N.","effects of a short fire-return interval on resources and assemblage structure of birds in a tropical savanna",2012,"Austral Ecology","A_D_primary"
"34836","Yarnell, S.M., Lind, A.J., Mount, J.F.","dynamic flow modelling of riverine amphibian habitat with application to regulated flow management",2012,"River Research and Applications","A_D_primary"
"34840","Martínez-Abraín, A., Tavecchia, G., Regan, H.M., Jiménez, J., Surroca, M., Oro, D.","effects of wind farms and food scarcity on a large scavenging bird species following an epidemic of bovine spongiform encephalopathy",2012,"Journal of Applied Ecology","A_D_primary"
"34845","Young, A.M., Hobson, E.A., Lackey, L.B., Wright, T.F.","survival on the ark: life-history trends in captive parrots",2012,"Animal Conservation","A_D_primary"
"34852","Swanson, D.A.","endangered species and threatened landscapes in appalachia: managing the wild and the human in the american mountain south",2012,"Environment and History","A_D_primary"
"34854","Ward, A.I., Smith, G.C.","predicting the status of wild deer as hosts of mycobacterium bovis infection in britain",2012,"European Journal of Wildlife Research","A_D_primary"
"34856","Aarts, G., Fieberg, J., Matthiopoulos, J.","comparative interpretation of count, presence-absence and point methods for species distribution models",2012,"Methods in Ecology and Evolution","A_D_primary"
"34863","Chu-Agor, M.L., Muñoz-Carpena, R., Kiker, G.A., Aiello-Lammens, M.E., Akçakaya, H.R., Convertino, M., Linkov, I.","simulating the fate of florida snowy plovers with sea-level rise: exploring research and management priorities with a global uncertainty and sensitivity analysis perspective",2012,"Ecological Modelling","A_D_primary"
"34870","Niraj, S.K., Krausman, P.R., Dayal, V.","a stakeholder perspective into wildlife policy in india",2012,"Journal of Wildlife Management","A_D_primary"
"34879","Lerner, J., Allen, W.L.","landscape-scale green infrastructure investments as a climate adaptation strategy: a case example for the midwest united states",2012,"Environmental Practice","A_D_primary"
"34886","Treves, A.","tolerant attitudes reflect an intent to steward: a reply to bruskotter and fulton",2012,"Society and Natural Resources","A_D_primary"
"34894","Van Wilgenburg, S.L., Hobson, K.A., Brewster, K.R., Welker, J.M.","assessing dispersal in threatened migratory birds using stable hydrogen isotope (?d) analysis of feathers",2012,"Endangered Species Research","A_D_primary"
"34901","Rideout, D., Loomis, J., Ziesler, P., Wei, Y.","comparing fire protection and improvement values at four major us national parks and assessing the potential for generalized value categories",2012,"International Journal of Safety and Security Engineering","A_D_primary"
"34908","Slagle, K.M., Bruskotter, J.T., Wilson, R.S.","the role of affect in public support and opposition to wolf management",2012,"Human Dimensions of Wildlife","A_D_primary"
"34910","Li, M., Zhang, Y.-h.","effects of di-2-ethylhexyl phthalate (dehp) on the expression of star, cyp17, and cfp19 in rana chensinensis testis",2012,"Chinese Journal of Ecology","A_D_primary"
"34915","Graham, M.D., Adams, W.M., Kahiro, G.N.","mobile phone communication in effective human elephant-conflict management in laikipia county, kenya",2012,"ORYX","A_D_primary"
"34916","Nielsen, M., Lund, J.","seeing white elephants? the production and communication of information in a locally-based monitoring system in tanzania",2012,"Conservation and Society","A_D_primary"
"34926","Gorte, R.W.","congressionally designated special management areas in the national forest system",2012,"National Forest System: Special Management and Roadless Areas","A_D_primary"
"34934","Granqvist, L., Glamore, W., Cox, R.","using elevated digital images, vegetation mapping and hydrodynamic modelling to track tidal hydraulics and saltmarsh evolution",2012,"Proceedings of the 34th Hydrology and Water Resources Symposium, HWRS 2012","A_D_primary"
"34942","Namgail, T., Takekawa, J.Y., Sivananinthaperumal, B., Areendran, G., Sathiyaselvam, P., Mundkur, T., Mccracken, T., Newman, S.","ruddy shelduck tadorna ferruginea home range and habitat use during the non-breeding season in assam, india",2011,"Wildfowl","A_D_primary"
"34950","Lesmeister, D.B., Nielsen, C.K.","protocol for large-scale monitoring of riparian mammals",2011,"Wildlife Biology in Practice","A_D_primary"
"34951","Kardynal, K.J., Morissette, J.L., van Wilgenburg, S.L., Bayne, E.M., Hobson, K.A.","avian responses to experimental harvest in southern boreal mixedwood shoreline forests: implications for riparian buffer management",2011,"Canadian Journal of Forest Research","A_D_primary"
"34960","Guthery, F.S.","opinions on management implications",2011,"Wildlife Society Bulletin","A_D_primary"
"34972","Caprio, E., Chamberlain, D.E., Isaia, M., Rolando, A.","landscape changes caused by high altitude ski-pistes affect bird species richness and distribution in the alps",2011,"Biological Conservation","A_D_primary"
"34975","Ausband, D.E., Skrivseth, J., Mitchell, M.S.","an automated device for provoking and capturing wildlife calls",2011,"Wildlife Society Bulletin","A_D_primary"
"34985","Fortin, D., Hébert, C., Légaré, J.-P., Courbin, N., Swiston, K., Hodson, J., LeBlanc, M.-L., Dussault, C., Pothier, D., Ruel, J.-C., Couturier, S.","partial harvesting in old-growth boreal forests and the preservation of animal diversity from ants to woodland caribou",2011,"Woodlands: Ecology, Management and Conservation","A_D_primary"
"34988","Knaack, M.R., Fieber, L.L., Swieca, M.G.","real-time data management for incident command case study: enbridge oil spill, marshall, mich",2011,"Proceedings of the Air and Waste Management Association's Annual Conference and Exhibition, AWMA","A_D_primary"
"34999","Fenn, M.E., Lambert, K.F., Blett, T.F., Burns, D.A., Pardo, L.H., Lovett, G.M., Haeuber, R.A., Evers, D.C., Driscoll, C.T., Jeffries, D.S.","setting limits: using air pollution thresholds to protect and restore u.s. ecosystems",2011,"Issues in Ecology","A_D_primary"
"35005","De La Lanza-Espino, G., Gómez-Rodríguez, G., Islas, A.I., Richards, V.E., Pulido, S.H.","analysis of the effect of el niño and la niña on tecocomulco lake, central basin, mexico",2011,"Hidrobiologica","A_D_primary"
"35015","Tassin, J., Missamba-Lola, A.P., Marien, J.-N.","biodiversity of eucalyptus plantations | biodiversité des plantations d'eucalyptus",2011,"Bois et Forets des Tropiques","A_D_primary"
"35018","Steckenreuter, A., Harcourt, R., Möller, L.","distance does matter: close approaches by boats impede feeding and resting behaviour of indo-pacific bottlenose dolphins",2011,"Wildlife Research","A_D_primary"
"35022","Allen, S., Brown, E., Faulkner, K., Gende, S., Womble, J.","conserving pinnipeds in pacific ocean parks in response to climate change",2011,"Park Science","A_D_primary"
"35027","Legge, S., Kennedy, M.S., Lloyd, R., Murphy, S.A., Fisher, A.","rapid recovery of mammal fauna in the central kimberley, northern australia, following the removal of introduced herbivores",2011,"Austral Ecology","A_D_primary"
"35030","Moreno, R., Zamora, R., Molina, J.R., Vasquez, A., Herrera, M.T.","predictive modeling of microhabitats for endemic birds in south chilean temperate forests using maximum entropy (maxent)",2011,"Ecological Informatics","A_D_primary"
"35044","Menchaca, M.W., Scott, C.B., Braden, K.W., Owens, C.J., Branham, L.A.","juniper consumption does not adversely affect meat quality in boer-cross goats",2011,"Rangeland Ecology and Management","A_D_primary"
"35046","Wolken, J.M., Hollingsworth, T.N., Rupp, T.S., Chapin, F.S., Trainor, S.F., Barrett, T.M., Sullivan, P.F., Mcguire, A.D., Euskirchen, E.S., Hennon, P.E., Beever, E.A., Conn, J.S., Crone, L.K., D'Amore, D.V., Fresco, N., Hanley, T.A., Kielland, K., Kruse, J.J., Patterson, T., Schuur, E.A.G., Verbyla, D.L., Yarie, J.","evidence and implications of recent and projected climate change in alaska's forest ecosystems",2011,"Ecosphere","A_D_primary"
"35050","Santora, J.A., Reiss, C.S.","geospatial variability of krill and top predators within an antarctic submarine canyon system",2011,"Marine Biology","A_D_primary"
"35051","Metcheva, R., Yurukova, L., Teodorova, S.E.","biogenic and toxic elements in feathers, eggs, and excreta of gentoo penguin (pygoscelis papua ellsworthii) in the antarctic",2011,"Environmental Monitoring and Assessment","A_D_primary"
"35057","Ramp, D., Foale, C.G., Roger, E., Croft, D.B.","suitability of acoustics as non-lethal deterrents for macropodids: the influence of origin, delivery and anti-predator behaviour",2011,"Wildlife Research","A_D_primary"
"35059","Bool, J.D., Witcomb, K., Kydd, E., Brown, C.","learned recognition and avoidance of invasive mosquitofish by the shrimp, paratya australiensis",2011,"Marine and Freshwater Research","A_D_primary"
"35065","Liu, B., Wang, M., Xie, J., Xu, P., Ge, X., He, Y., Miao, L., Pan, L.","effects of acute cold stress onserum biochemical and immune parameters and liver hsp70 gene expression in gift strain of nile tilapia (oreochromis niloticus)",2011,"Shengtai Xuebao/ Acta Ecologica Sinica","A_D_primary"
"35068","Karmiris, I., Platis, P.D., Kazantzidis, S., Papachristou, T.G.","diet selection by domestic and wild herbivore species in a coastal mediterranean wetland",2011,"Annales Zoologici Fennici","A_D_primary"
"35075","Indermaur, L., Schmidt, B.R.","quantitative recommendations for amphibian terrestrial habitat conservation derived from habitat selection behavior",2011,"Ecological Applications","A_D_primary"
"35081","Stoleson, S.H., Ristau, T.E., deCalesta, D.S., Horsley, S.B.","ten-year response of bird communities to an operational herbicide-shelterwood treatment in a northern hardwood forest",2011,"Forest Ecology and Management","A_D_primary"
"35082","Goldstein, J.H., Presnall, C.K., López-Hoffman, L., Nabhan, G.P., Knight, R.L., Ruyle, G.B., Toombs, T.P.","beef and beyond: paying for ecosystem services on western us rangelands",2011,"Rangelands","A_D_primary"
"35086","Harju, S.M., Dzialak, M.R., Osborn, R.G., Hayden-Wing, L.D., Winstead, J.B.","conservation planning using resource selection models: altered selection in the presence of human activity changes spatial prediction of resource use",2011,"Animal Conservation","A_D_primary"
"35087","Yang, Q.T., Lv, X.Y., Kong, Q.H., Li, C., Zhou, Q., Mao, B.Y.","dynamic expression of the lap family of genes during early development of xenopus tropicalis",2011,"Science China Life Sciences","A_D_primary"
"35092","Beier, P., Spencer, W., Baldwin, R.F., Mcrae, B.H.","toward best practices for developing regional connectivity maps",2011,"Conservation Biology","A_D_primary"
