"","Authors","Title","Year","Source","grp"
"25779","MS White","overcriminalization based on foreign law: how the lacey act incorporates foreign law to overcriminalize importers and users of timber products",2013,"Wash. U. Global Stud. L. Rev.","An_D_primary"
"25784","DL Geyer","introduction to the use of standardized tests",1922,"","An_D_primary"
"25789","D Mahdjoub","artistic gaps in the ethnic circle",1997,"Post-colonial Cultures in France","An_D_primary"
"25799","D Goleman","emotional intelligence",2006,"","An_D_primary"
"25802","TL Clippinger, RA Bennett, SR Platt","the avian neurologic examination and ancillary neurodiagnostic techniques",1996,"Journal of Avian Medicine and …","An_D_primary"
"25812","H Hippius, HJ Möller, N Müller, ...","the munich hospital managed by emil kraepelin",2008,"… University Department of …","An_D_primary"
"25815","AM Blankstein","failure is not an option: 6 principles that advance student achievement in highly effective schools",2012,"","An_D_primary"
"25826","J Miàs, A Guzzini","iguzzini barcelona",2012,"","An_D_primary"
"25828","H Park, P Hiver","profiling and tracing motivational change in project-based l2 learning",2017,"System","An_D_primary"
"25829","PBN Jackson","prediction and research on the zambezi before kariba: 1956-57",2000,"Transactions of the Royal Society of South Africa","An_D_primary"
"25841","SA Westra","the integration of literature and science: animal life cycles",2000,"","An_D_primary"
"25842","J Hough, DD Murphy, KM Rehm, T Wilkinson","endangered species update, 7: 5 (march 1990)",1990,"","An_D_primary"
"25869","NB Sackville","atlantic society of fish and wildlife biologists 50 th annual general meeting",2013,"","An_D_primary"
"25872","JAJ Franklin","schooltech activities handbook: successful, user-friendly lessons and units.",1996,"","An_D_primary"
"25874","P Buhle","the new comics and american culture",1972,"Triquarterly","An_D_primary"
"25876","PS Houts","home care guide for hiv and aids: for family and friends giving care at home",1998,"","An_D_primary"
"25878","C Arkinstall","1 challenging pasts, exploring futures",2016,"Intersections of Race, Class, Gender, and Nation in …","An_D_primary"
"25882","B Bowman","teaching english as a foreign language to large, multilevel classes.",1992,"","An_D_primary"
"25887","S Greenberg","wrestling with god and men: homosexuality in the jewish tradition",2004,"","An_D_primary"
"25889","L Greenspoon","back to our environmental roots: how the bible serves to ground faith and action in roman catholicism, protestantism, and judaism",2013,"","An_D_primary"
"25891","DJ Fenoglio","return on investment for a therapy laser",2017,"Laser Therapy in Veterinary Medicine: …","An_D_primary"
"25897","OH Hara","practical yoga",1996,"","An_D_primary"
"25902","HK De","joint forest management for sustainable development.",1997,"","An_D_primary"
"25904","J Haldeman","forever peace",1998,"","An_D_primary"
"25913","JE Penick, J Krajcik","middle school/junior high science. focus on excellence, volume 2, number 2.",1985,"","An_D_primary"
"25917","P Kingsnorth","dark ecology",2013,"Orion Magazine","An_D_primary"
"25957","G Bird","what is phenomenological sociology again?",2009,"Human Studies","An_D_primary"
"25966","R Murray-Webster, D Hillson","managing group risk attitude",2008,"","An_D_primary"
"25971","KT Bird","managing workplace change: intrinsic factors and attitudes in employees indirectly affected by workplace change",1997,"","An_D_primary"
"25997","G Bird","immunology of hiv infection",2013,"","An_D_primary"
"26005","RE McCaffrey","using citizen science in urban bird studies",2005,"Urban habitats","An_D_primary"
"26008","W NEELD","cracker mythos: the trickster hero in marjorie kinnan rawlings's “benny and the bird dogs”",2009,"Florida Studies: Proceedings of the 2006 Annual …","An_D_primary"
"26016","DTC Cox, KJ Gaston","urban bird feeding: connecting people with nature",2016,"PloS one","An_D_primary"
"26028","A Katre, P Salipante, B Bird, ...","balancing competition and collaboration: how early stage social ventures succeed",2012,"In: Patterns in social …","An_D_primary"
"26032","SP Lin, CL Yang, TM Ho","tourism service quality improvement–'the early bird catches the worm'",2015,"Total Quality Management & Business …","An_D_primary"
"26034","ONT BIRD'S EYE VIEW","impact factor: 3.029 peer reviewed & indexed journal",0,"ijmsrr.com","An_D_primary"
"26039","RM Bird, S Wolf","teaching internal medicine at university of oklahoma school of medicine: a program for undergraduates",1954,"Journal of the American Medical …","An_D_primary"
"26049","H Liao, A Chuang, A Joshi","perceived deep-level dissimilarity: personality antecedents and impact on overall job attitude, helping, work withdrawal, and turnover",2008,"Organizational Behavior and Human Decision …","An_D_primary"
"26051","E Cage, E Pellicano, P Shah, G Bird","reputation management: evidence for ability but reduced propensity in autism",2013,"Autism Research","An_D_primary"
"26052","G Michon","domesticating forests: how farmers manage forest resources",2005,"","An_D_primary"
"26062","C Marston","motivating the"" what's in it for me?"" workforce: manage across the generational divide and increase profits",2010,"","An_D_primary"
"26081","S Cole, J Bird, JS Weiner","function one: build the relationship",2013,"The Medical Interview E-Book: The …","An_D_primary"
"26097","WF Burton","crow with deformed beak adapts itself to conditions",1932,"The Murrelet","An_D_primary"
"26101","C Hartshorne","the relation of bird song to music",1958,"Ibis","An_D_primary"
"26125","JS Osland, A Bird, M Mendenhall","12 developing global mindset and global",0,"researchgate.net","An_D_primary"
"26126","JW Folkeryd","writing with an attitude: appraisal and student texts in the school subject of swedish",2006,"","An_D_primary"
"26151","SS Luque","the challenge to manage the biological integrity of nature reserves: a landscape ecology perspective",2000,"International Journal of Remote Sensing","An_D_primary"
"26158","NB Kwang, CM Yee, LP Shan, CK Teik, ...","knowledge, perception and attitude towards human papillomavirus among pre-university students in malaysia",2014,"Asian Pac J Cancer …","An_D_primary"
"26160","ME Douglass, DN Douglass","manage your time, your work, yourself",1993,"","An_D_primary"
"26172","S Roy","remapping gender stereotypes of black women: reflections on maya angelou's i know why the caged bird sings",0,"apjor.com","An_D_primary"
"26174","AG Campbell","bird robbers",1908,"Emu","An_D_primary"
"26175","SR Bird, W Kurowski, GK Dickman, I Kronborg","integrated care facilitation for older patients with complex health care needs reduces hospital demand",2007,"Australian health review","An_D_primary"
"26195","G Bird, S Buckley","meeting the educational needs of pupils with down syndrome in mainstream secondary schools",1999,"Down Syndrome News and Update","An_D_primary"
"26205","KK Zander, GB Ainsworth, J Meyerhoff, ST Garnett","threatened bird valuation in australia",2014,"PloS one","An_D_primary"
"26209","F Mendonca, J Keller, Y Wang","managing the risks: an analysis of bird strike reporting at part 139 airports in indiana 2001-2014",2017,"Journal of Airline and Airport Management","An_D_primary"
"26215","MC Walker","bird legend and life",1908,"","An_D_primary"
"26218","P Hoose","the race to save the lord god bird",2014,"","An_D_primary"
"26219","J Strang, W Hall, M Hickman, SM Bird","impact of supervision of methadone consumption on deaths related to methadone overdose (1993-2008): analyses using od4 index in england and scotland",2010,"Bmj","An_D_primary"
"26220","C Spinney, J Milligan","the wisdom of big bird (and the dark genius of oscar the grouch): lessons from a life in feathers",2007,"","An_D_primary"
"26230","D Kelly","a bird between the prison bars: gabrielle roy's spiritual calling",2013,"Renascence","An_D_primary"
"26241","MT Flannery","is bird nesting in the best interest of children",2004,"SMUL Rev.","An_D_primary"
"26244","JS Osland, A Bird, M Mendenhall","12 developing global mindset and global leadership capabilities",2012,"Handbook of research in …","An_D_primary"
"26245","OT Miller","bird-ways",1913,"","An_D_primary"
"26250","JR Hansen","the bird is on the wing: aerodynamics and the progress of the american airplane",2004,"","An_D_primary"
"26257","S Beechler, A Bird, S Taylor","organisational learning in japanese mncs: four affiliate archetypes",1998,"Multinational corporate evolution and …","An_D_primary"
"26259","B Barca, A Lindon, M Root-Bernstein","environmentalism in the crosshairs: perspectives on migratory bird hunting and poaching conflicts in italy",2016,"Global Ecology and Conservation","An_D_primary"
"26269","WH O'Donnell","yeats as adept and artist: the speckled bird, the secret rose, and the wind among the reeds",1975,"Yeats and the Occult","An_D_primary"
"26271","LC Gottlieb, W Keitner","bird at the window: an annotated bibliography of canadian fiction written by women, 1970–1975",1979,"American Review of Canadian Studies","An_D_primary"
"26273","AF Skutch","life history of the common potoo",1970,"Living Bird","An_D_primary"
"26276","G Aubrecht","habia atrimaxillaris (dwight & griscom) 1924–the black-cheeked ant-tanager. history of an endemic bird species from sw costa rica, from discovery to …",0,"zobodat.at","An_D_primary"
"26279","N Heck","a landscape-scale model to predict the risk of bird collisions with electric power transmission lines in alberta",2007,"Unpublished MSc thesis. University of Calgary, …","An_D_primary"
"26282","JT McCutcheon","bird center cartoons: a chronicle of social happenings at bird center, illinois; pictures and text",1904,"","An_D_primary"
"26287","SZ Ebigbagha","the bird flu campaign in kwara state of nigeria: a critical examination of its graphics communication development",2013,"Mgbakoigba: Journal of African Studies","An_D_primary"
"26289","S Rohrhofer","aspects of class in select plays by tennessee williams and their film adaptations:"" a streetcar named desire"","" cat on a hot tin roof"","" sweet bird of youth""",2002,"","An_D_primary"
"26320","C Tudge","the bird: a natural history of who birds are, where they came from, and how they live",2009,"","An_D_primary"
"26323","G Bird","debt conversion in principle and practice",2013,"PSL Quarterly Review","An_D_primary"
"26326","L Collins, GP White","leading inclusive programs for all special education students: a pre-service training program for principals.",2001,"","An_D_primary"
"26337","…, CE Kawcak, BD Nielsen, EH Bird, ...","practical experience on what the good performer requires",2010,"… of Elite Sport …","An_D_primary"
